lat,lon
35.1679906,-90.0258692
35.0170935,-90.0052654
35.1302145,-89.8805863
35.1717165,-90.0231367
35.0583256,-89.9282223
35.1441513,-90.0324645
35.0805236,-89.915822
35.1331329,-90.0484933
35.148608,-89.98168
35.1507758,-89.9368641
35.1735711,-89.9531618
35.0419332,-90.0578707
35.104377,-90.008657
35.14179,-89.966984
35.1495085,-89.9012877
35.089016,-90.067702
35.1513938,-90.0479993
35.0264365,-90.0810359
35.0835909,-89.8389983
35.048674,-90.0027665
35.2403341,-89.998331
35.1036271,-89.954958
35.1332779,-90.0286064
35.0886478,-89.9198207
35.0850052,-89.9219835
35.0955239,-89.9690481
35.120372,-90.033938
35.057031,-89.929313
35.0745684,-89.9443892
35.1223421,-90.0418608
35.0422788,-89.8620503
35.0875923,-89.9342827
35.1581672,-90.0126558
35.0531411,-90.0068855
35.0658934,-89.8503399
35.075353,-89.990928
35.1628549,-90.0026681
35.144765,-90.0419085
35.129269,-89.8723061
35.129269,-89.8723061
35.1028249,-89.9668547
35.1107259,-89.9837512
35.078401,-89.906973
35.0483156,-89.9557877
35.2114125,-89.8983589
35.067262,-89.9338269
35.0936129,-90.0724427
35.1477031,-90.0527135
35.132031,-90.0440729
35.1643231,-90.0085797
35.0780687,-89.9949314
35.1109008,-90.030644
35.09375,-90.04496
35.1836317,-89.8559558
35.2229818,-89.9951366
35.1349935,-90.0502028
35.0801774,-89.9709545
35.1592129,-90.017231
35.1807363,-90.0355875
35.1639872,-89.9878484
35.1752258,-90.0207449
35.159511,-89.9833671
35.0797875,-89.9874973
35.0307491,-90.091272
35.1479625,-90.039314
35.1608329,-90.0301583
35.1615246,-90.0213413
35.0331437,-90.0214606
35.0505325,-90.1097863
35.1781842,-89.7623253
35.0636456,-89.904644
35.2083307,-89.9827203
35.0917301,-89.916015
35.0917301,-89.916015
35.0865304,-89.9661255
35.034327,-90.027094
35.142566,-90.0319429
35.076679,-89.8920574
35.076679,-89.8920574
35.1717477,-89.9740974
35.0557174,-89.9310175
35.0493194,-90.0944276
35.1709523,-90.0020783
35.127348,-90.032308
35.0865063,-89.912361
35.2128957,-90.0253109
35.1984423,-89.8358156
35.1021674,-90.0649585
35.0906975,-89.9553318
35.0294625,-89.8252049
35.2028035,-90.010438
35.0560147,-89.9164392
35.1504674,-89.9760494
35.0978196,-90.0748409
35.036526,-90.034368
35.0748427,-90.0192082
35.1602849,-89.8971907
35.125329,-89.984604
35.1395453,-90.0488807
35.0140817,-89.9921909
35.182803,-89.925811
35.2258684,-89.991393
35.0583351,-89.8631062
35.0651857,-89.9298671
35.0587356,-89.9116034
35.1728783,-89.9716777
35.1441513,-90.0324645
35.0697007,-89.9060269
35.1621737,-90.0210063
35.1212126,-89.972314
35.0729662,-89.8676984
35.0864586,-90.0662113
35.2264461,-89.9442433
35.2264461,-89.9442433
35.2049429,-89.921895
35.09604,-89.9695864
35.223464,-89.911024
35.2323393,-89.9950273
35.1344551,-90.0439023
35.060279,-89.9267235
35.1940008,-90.0123328
35.0366912,-89.858893
35.1086277,-89.9593156
35.0251761,-90.072394
35.071433,-89.842498
35.2117878,-89.8978642
35.0613349,-90.0078145
35.0189819,-89.8350215
35.0425363,-89.8572805
35.0694919,-89.8660197
35.0224542,-90.0911229
35.0537515,-90.0770218
35.101098,-89.9463956
35.1450178,-89.938041
35.0346433,-90.0185117
35.0524017,-89.8511093
35.1143012,-89.9698302
35.0982904,-89.9703728
35.0806436,-90.0130616
35.115098,-90.007512
35.0545525,-89.8542413
35.2450753,-89.9486936
35.2189858,-89.8933919
35.1730139,-89.9395828
35.234017,-89.892171
35.079409,-89.9867949
35.079409,-89.9867949
35.2331978,-90.0030054
35.113616,-89.9783877
35.0723,-89.872958
35.0484049,-90.0074803
35.0745161,-89.9240875
35.0496567,-90.0966443
35.2108679,-90.0437564
35.126978,-89.868148
35.1086356,-89.9591476
35.1696924,-90.0111303
35.2114811,-90.0145577
35.0815035,-90.0145921
35.155123,-89.920139
35.1112956,-89.9772077
35.2262497,-89.937512
35.142566,-90.0319429
35.1636765,-90.0236688
35.2437109,-89.9783012
35.0455036,-89.8565175
35.0347808,-90.0064345
35.2025693,-89.7557576
35.0621401,-89.9277975
35.2176999,-89.9788843
35.139739,-90.051404
35.1384401,-89.9614387
35.1384401,-89.9614387
35.0400761,-89.9621374
35.1061192,-90.0988941
35.0779284,-90.0051038
35.0833111,-89.9863543
35.1386612,-90.056304
35.1058936,-89.9835487
35.2025727,-90.0123947
35.1568226,-90.008472
35.0992058,-90.0678855
35.0708295,-89.8820359
35.1504454,-89.9792124
35.0601194,-89.9164558
35.116303,-90.040648
35.1005918,-89.9772077
35.1629854,-89.9896645
35.0651857,-89.9298671
35.0072253,-90.0099336
35.0683528,-89.9256054
35.060598,-89.928544
35.044838,-89.887266
35.0410968,-90.0296893
35.2126653,-90.0309174
35.1181351,-90.0430362
35.0956895,-90.0289892
35.0586203,-89.904486
35.171783,-90.0046009
35.1555038,-89.943696
35.0777625,-90.0137904
35.165975,-90.0291549
35.1150027,-90.0010861
35.020902,-90.0429232
35.112972,-90.0170016
35.0965549,-89.926907
35.1225901,-90.0533491
35.1132914,-89.9574568
35.083933,-89.970692
35.0896727,-90.0675703
35.1086734,-89.9819436
35.0255432,-89.995173
35.171002,-89.925421
35.113228,-90.0372671
35.1944453,-90.0067627
35.1622611,-90.0099278
35.1071606,-90.0507227
35.1347015,-90.0304973
35.1030861,-89.9827112
35.1392452,-89.9638258
35.0191145,-90.0438547
35.0999405,-89.9623688
35.0586193,-89.8863647
35.0023615,-90.1012381
35.0630577,-89.8601417
35.2000777,-89.7261364
35.044395,-89.888149
35.1793361,-89.8753423
35.1855294,-89.876975
35.1661137,-90.0134432
35.0539155,-90.0033151
35.0543561,-89.9967774
35.0952615,-90.0602734
35.0217717,-89.9476795
35.07472,-89.947258
35.2128956,-90.0055611
35.1528611,-89.9558776
35.2346343,-89.9815996
35.2346343,-89.9815996
35.0224124,-89.9924114
35.049822,-89.8717885
35.107438,-89.979502
35.051113,-89.921518
35.1198941,-90.0057376
35.0544287,-89.9167505
35.0511226,-90.0049164
35.1520003,-90.0325711
35.0401284,-90.0060657
35.170618,-90.0421484
35.1838723,-89.8688458
35.1794318,-89.9911197
35.1768391,-89.9183019
35.183286,-89.760787
35.0610805,-89.8600677
35.0600768,-89.8814729
35.0511815,-89.9107741
35.1612133,-89.9753095
35.060631,-89.993837
35.1030661,-90.0337772
35.1770477,-89.9865285
35.2254114,-90.0126778
35.0369383,-90.0402556
35.158089,-90.020475
35.041012,-89.9132946
35.1618608,-89.9717308
35.1069531,-89.9723596
35.1069531,-89.9723596
35.173773,-89.9902544
35.173773,-89.9902544
35.2230242,-89.9877037
35.075256,-89.922362
35.0995182,-89.9846062
35.1565158,-90.0478924
35.046026,-89.886762
35.043629,-90.0690634
35.0355579,-90.0147178
35.0462395,-90.0426904
35.0280818,-89.9958288
35.0996805,-90.051051
35.171384,-89.980046
35.0105358,-89.9999727
35.0442286,-89.8445745
35.1641017,-89.9531781
35.0653901,-90.0839204
35.0582642,-89.8495646
35.0244772,-90.0539145
35.1613159,-90.0110938
35.0883283,-89.9443527
35.2328106,-89.9659201
35.0570861,-89.863635
35.0379748,-89.8528964
35.07309,-89.873427
35.161401,-89.9823832
35.037212,-90.1037949
35.0320063,-90.1261148
35.0760932,-89.9405403
35.0601629,-89.8856196
35.1736239,-89.984928
35.051559,-89.909224
35.0992831,-89.9281519
35.0544,-89.951481
35.1067725,-90.053568
35.119973,-90.054774
35.0614499,-90.0590037
35.0272118,-90.0483883
35.1077506,-89.9853897
35.085851,-89.935013
35.0585888,-89.9297893
35.1689912,-89.9765934
35.154015,-89.956144
35.0386698,-89.8585369
35.0386698,-89.8585369
35.0945163,-89.9965
35.1394874,-89.9673361
35.2004733,-89.8874575
35.0073617,-90.0071769
35.0883283,-89.9443527
35.1764992,-89.9803199
35.0842495,-89.9593798
35.156334,-90.021897
35.0355105,-90.0232345
35.03421,-90.032991
35.177383,-89.934478
35.2176372,-89.9928231
35.0863319,-89.8619892
35.1135788,-89.9029873
35.1854361,-89.8762557
35.0904271,-89.9334655
35.1754469,-89.9249218
35.0959056,-89.9758955
35.1654141,-90.0292815
35.0308386,-89.857723
35.1626018,-89.9315547
35.033218,-90.0169353
35.1113146,-89.9908702
35.1703225,-89.9213174
35.1703225,-89.9213174
35.04394,-89.8412296
35.0355992,-90.0542611
35.0309514,-89.8314082
35.1635292,-90.0255744
35.1082403,-89.9636097
35.0893292,-89.9472072
35.234017,-89.892171
35.0535299,-89.8656018
35.125416,-90.0143552
35.0278395,-89.826074
35.1134458,-90.0166693
35.1133605,-90.0106566
35.1547555,-89.9519946
35.1421777,-89.7839053
35.075647,-89.995026
35.0542934,-89.9132951
35.0124506,-90.0085159
35.0063023,-90.1084346
35.0639307,-90.0825795
35.185341,-89.9206854
35.1030661,-90.0337772
35.0512888,-89.8654295
35.0958859,-89.9670784
35.0609594,-89.8446657
35.0809141,-89.9127109
35.1047298,-89.9745981
35.2412551,-89.9324103
35.0843147,-89.9485294
35.1016185,-90.0419695
35.0531988,-89.8895561
35.220683,-89.892102
35.220683,-89.892102
35.1017077,-90.0311401
35.1051281,-89.9461482
35.0495617,-89.9022446
35.0503792,-89.8418975
35.0906947,-89.9481465
35.0909834,-90.070653
35.1791738,-89.9720842
35.0708299,-89.8820793
35.0708299,-89.8820793
35.083168,-89.9597299
35.1537461,-89.9526329
35.2048752,-89.9478
35.1106368,-90.0328082
35.2323163,-90.0129873
35.1600103,-89.8419697
35.0159409,-90.0400368
35.0331437,-90.0214606
35.0224647,-90.0223002
35.107691,-90.012746
35.1079871,-90.0744584
35.0691665,-89.9107209
35.0875104,-89.9731889
35.0024741,-90.1058045
35.1975525,-89.9975518
35.0570947,-89.9140022
35.2262497,-89.937512
35.172398,-89.984424
35.1141555,-90.0527198
35.0706898,-89.9286263
35.1012087,-89.8557103
35.1599807,-89.9165058
35.1372644,-90.0497086
35.046394,-89.766693
35.0337151,-90.0061641
35.1588151,-90.0261748
35.0549404,-89.914079
35.02527,-89.8429853
35.1560651,-89.9501892
35.1689503,-89.9451917
35.1380987,-89.9613398
35.1039147,-89.9933969
35.0628405,-89.8458861
35.0267837,-89.845916
35.089179,-89.9320228
35.09368,-89.961493
35.0351044,-90.0008088
35.034586,-89.845771
35.1100952,-89.9917429
35.1107787,-89.9718857
35.224006,-90.016008
35.049802,-89.8702181
35.0872083,-89.9400477
35.1033881,-89.9951366
35.1946067,-89.907981
35.0528631,-89.8093017
35.1034706,-90.0277951
35.1192263,-89.7820736
35.0706705,-89.9009527
35.0818938,-89.8887044
35.2086369,-90.0392345
35.1681477,-89.9419705
35.2464146,-89.9781918
35.0205994,-90.0644219
35.0613291,-89.8443379
35.0035404,-90.0555014
35.0219609,-89.9483654
35.1123713,-89.9839138
35.084134,-89.948534
35.1149585,-89.9409051
35.152259,-89.974072
35.1192062,-90.0078145
35.171106,-89.9393272
35.171106,-89.9393272
35.057235,-90.07254
34.9981731,-90.0240163
35.1748464,-89.9751946
35.2265758,-89.9836678
35.1486776,-90.0441576
35.0948301,-89.9726148
35.1711963,-90.0000546
35.2550215,-89.9371179
35.1529612,-89.964411
35.1063961,-89.9823103
35.082302,-89.917174
35.104389,-90.0541501
35.0345416,-90.0202362
35.08974,-90.024394
35.1631131,-89.7910846
35.1735204,-89.9615039
35.1735204,-89.9615039
35.1735204,-89.9615039
35.1156114,-90.0360083
35.1607879,-89.9426464
35.1720252,-89.9836056
35.1650734,-90.0158519
35.077711,-89.9933434
35.1990169,-89.7257991
35.1615411,-90.0143825
35.1744735,-89.931263
35.1744735,-89.931263
35.0332427,-90.016934
35.0824124,-89.9104606
35.0824124,-89.9104606
35.1029884,-90.056231
35.2536496,-89.9547209
35.060478,-89.885354
35.1660412,-90.0113853
35.050131,-89.919028
35.2180882,-90.0118882
35.0489859,-89.8646185
35.2443115,-89.9767338
35.0410739,-89.8349932
35.0845345,-89.9630148
35.0282919,-89.8466052
35.1061171,-89.9857541
35.0354687,-90.0923827
35.0666139,-89.8949915
35.1072535,-89.9850798
35.043007,-89.961526
35.2487265,-89.9407475
35.180151,-90.023338
35.0433333,-89.9447761
35.1635748,-89.7848211
35.0249829,-90.1036128
35.0948561,-89.9395997
35.057083,-89.8593794
35.1786911,-89.9274219
35.0067377,-90.0062479
35.1176123,-89.9692609
35.1342999,-90.0400087
35.1760453,-89.9351936
35.1760842,-89.9721213
35.0516658,-89.8831076
35.1015323,-89.9573376
35.1528151,-90.025368
35.1415719,-90.0255808
35.0524273,-89.8666612
35.2414382,-89.9948451
35.1674941,-90.0443035
35.2159951,-90.0069674
35.115164,-90.028491
35.0061166,-90.0841323
35.0563524,-89.8027098
35.0909608,-89.9734532
35.1091524,-89.9821751
35.0597724,-90.0599043
35.2429406,-89.9897788
35.0155522,-90.0441211
35.107772,-90.064158
35.0545595,-89.9221339
35.0030063,-90.0221907
35.0402068,-89.9563165
35.1619435,-89.8414998
35.1619435,-89.8414998
35.16455,-89.9128935
35.1078053,-90.0509781
35.2214948,-89.9181506
35.1011216,-90.0398001
35.0456212,-89.8766985
35.0732265,-89.8820576
35.1090016,-89.9521749
35.1090533,-89.9527423
35.0351584,-90.0211369
35.1191741,-90.0513611
35.1655119,-89.9783747
35.1493361,-89.9536809
35.222627,-90.0139452
35.2295478,-89.9800506
35.1730139,-89.9395828
35.0515643,-89.9230362
35.1626034,-90.0209095
35.2284751,-89.9829663
35.0507541,-90.1022614
35.1117783,-89.9730614
35.1226827,-90.0350413
35.1414419,-90.030648
35.1120654,-89.9615312
35.160469,-89.94549
35.1942634,-89.9008528
35.007419,-90.01254
35.1781582,-89.7960198
35.0196334,-89.8432048
35.0854538,-90.0394898
35.1611294,-89.8600318
35.0331437,-90.0214606
35.1106948,-89.9834765
35.0867383,-89.9311804
35.1934585,-90.0174294
35.122502,-90.057172
35.054478,-89.9015553
35.1230494,-90.001477
35.0462608,-89.8765848
35.206722,-90.039501
35.0307836,-89.8478132
35.0639698,-89.8648521
35.0616438,-89.9015138
35.0282676,-90.0847699
35.1603242,-90.0317599
35.0141131,-89.9519057
35.219423,-90.00521
35.0721616,-89.8853717
35.119381,-90.0347594
35.0808927,-89.9069782
35.0347436,-89.9925368
35.0918416,-89.9708832
35.0370163,-89.9188312
35.0619857,-89.8339357
35.0598079,-89.9270205
35.1032964,-90.0378124
35.1128789,-89.970916
35.0542272,-89.9226082
35.0542272,-89.9226082
35.0354525,-89.8656848
35.1576126,-89.9524505
35.1851232,-89.8748211
35.2075591,-90.0027595
35.1620668,-90.0166927
35.1192404,-90.0467835
35.0596861,-89.9168874
35.2480773,-89.9769592
35.0339762,-90.0057243
35.1099481,-89.9655468
35.0667583,-89.9026692
35.2425539,-89.9926591
35.0860541,-90.0441941
35.0512109,-89.8513122
35.1894743,-89.840937
35.0347127,-90.0050312
35.0875491,-89.9338083
35.0546524,-90.0730834
35.1500085,-89.9545133
35.0952169,-90.0278227
35.180918,-89.9342582
35.1069388,-90.0261502
35.0506603,-89.9565718
35.1135457,-90.0525875
35.1091659,-89.9455678
35.1146957,-89.957659
35.096791,-90.0723502
35.1413381,-90.0078145
35.0633378,-89.8466396
35.1141228,-90.0536044
35.1546298,-89.9512147
35.1850165,-89.8684362
35.22091,-89.9728095
35.2146368,-89.9153914
35.1401557,-89.977728
35.1041842,-90.0711547
35.0178308,-90.0815287
35.0178308,-90.0815287
35.0801744,-89.9127431
35.0273527,-90.0996682
35.1228761,-90.0342471
35.061829,-90.0359997
35.0818938,-89.8887044
35.144843,-90.023227
35.1595969,-89.8544322
35.0541668,-89.9941173
35.1638984,-89.8626501
35.0447805,-89.8855185
35.1055482,-90.015005
35.0430352,-90.0848156
35.1569644,-90.0318082
35.0671991,-90.0827985
35.0671991,-90.0827985
35.0879211,-90.0528566
35.1426428,-89.9616224
35.0456314,-90.0411495
35.1755637,-89.9422003
35.1079794,-90.0620487
35.0626885,-90.0185462
35.0951154,-90.0519932
35.1467336,-90.0234977
35.1478534,-90.0323073
35.1336186,-89.9624977
35.1842887,-89.8681744
35.1010093,-90.0367267
35.1278992,-90.0351648
35.0380282,-90.0928026
35.0349712,-89.8476696
35.0956059,-89.9838774
35.2248651,-89.9505397
35.058372,-90.0681672
35.0950113,-89.9681067
35.1449329,-89.8814816
35.0625108,-90.0834922
35.0220775,-89.8365839
35.0958249,-90.0673047
35.107678,-89.9385389
35.0121097,-89.9907309
35.1958706,-89.907927
35.1005038,-89.9681381
35.1789253,-90.0233026
35.0510481,-89.8367798
35.1646134,-90.0382153
35.0784096,-89.9953029
35.164188,-89.866351
35.164188,-89.866351
35.118346,-90.031296
35.1695566,-90.0248584
35.0626885,-90.0185462
35.0951346,-90.0500388
35.0604534,-90.0021493
35.2143342,-90.0447685
35.1070954,-90.0329592
35.2145454,-90.015412
35.1429279,-90.0074866
35.1478534,-90.0323073
35.1604811,-89.8007894
35.006441,-89.9995693
35.1267919,-89.9927866
35.198582,-89.9436296
35.0504967,-89.9028646
35.0527272,-89.8865044
35.0793008,-89.9849257
35.1241233,-90.0452646
35.0999617,-89.9914233
35.1862089,-89.930816
35.1415778,-89.9594657
35.0726226,-89.9246116
35.153159,-90.0322755
35.1598115,-90.017872
35.0591871,-89.9006605
35.1684359,-90.0134001
35.1425743,-90.046023
35.1170906,-90.0487531
35.2292829,-89.9643084
35.0730316,-89.8829805
35.0887239,-89.9211257
35.1576126,-89.9524505
35.0709977,-89.8326646
35.1194573,-90.0378876
35.1290823,-90.04682
35.006135,-90.0080696
35.0671862,-89.9310167
35.0283565,-89.8564069
35.1673391,-90.010294
35.022404,-90.0240139
35.0963378,-89.995173
35.0963378,-89.995173
35.1814181,-89.9891977
35.1730547,-90.0084288
35.059881,-90.013335
35.1701752,-90.0092634
35.0524565,-89.8580703
35.2350434,-90.0031511
35.1617412,-89.9392634
35.2014174,-89.8963811
35.1480787,-90.0363903
35.063245,-89.8447671
35.1187315,-90.0231568
35.1137475,-90.0079238
35.0331437,-90.0214606
35.0560794,-89.996099
35.1072793,-90.040637
35.0846412,-89.9717058
35.2266564,-89.8904603
35.1427258,-90.0467653
35.060965,-89.927148
35.1069704,-90.0420971
35.2310273,-89.9732516
35.0752969,-89.8808238
35.0535036,-89.9221843
35.1035861,-89.9533901
35.1786785,-89.7950568
35.147098,-90.034329
35.088365,-90.0679433
35.1742862,-89.9771353
35.1066497,-90.0430683
35.0914972,-89.921363
35.1038606,-89.9885418
35.0898045,-89.9305058
35.085958,-89.956681
35.2200289,-90.00475
35.1535383,-89.9693892
35.2217148,-89.8968803
35.1475786,-89.961604
35.0340986,-90.0178689
35.0247577,-89.948183
35.0622273,-89.9109036
35.1064172,-90.0427698
35.1430553,-89.9674201
35.144922,-90.0316323
35.0516093,-89.9116659
35.0642596,-89.8437084
35.108109,-89.962388
35.2238995,-90.0168315
35.2238995,-90.0168315
35.2335858,-89.93486
35.1101212,-89.9495074
35.0191145,-90.0439297
35.0191145,-90.0439297
35.2254446,-90.0126791
35.2538645,-89.9323852
35.1544428,-89.9133188
35.1830345,-89.8678147
35.1830345,-89.8678147
35.0595047,-90.0245966
35.2078267,-90.0137539
35.1206673,-90.0100736
35.1206673,-90.0100736
35.0462398,-89.9017045
35.071397,-89.875142
35.071397,-89.875142
35.0087389,-90.0070312
35.121096,-89.9700337
35.090174,-89.917253
35.2111751,-89.9835129
35.0348506,-89.9928495
35.0305405,-90.0948841
35.0340074,-90.0178715
35.0063591,-90.0915976
35.0083936,-90.016724
35.0512097,-89.8512585
35.0945163,-89.9965
35.0484375,-90.0586978
35.0468667,-90.0621779
35.1639367,-90.0044262
35.0514527,-89.8976638
35.1539162,-89.881217
35.1076425,-90.0250273
35.1483304,-90.0311195
35.213577,-90.0101706
35.1351976,-90.0493082
35.0087929,-90.0915039
35.0427392,-90.0562109
35.219182,-90.01975
35.1155797,-90.0346248
35.1392611,-89.9639914
35.0975715,-90.0739301
35.1507954,-89.9581238
35.0605163,-89.8573404
35.1611363,-90.0218151
35.0626209,-89.8672367
35.1407381,-90.0531996
35.0892536,-89.9549199
35.036212,-90.1043069
35.1395478,-90.0518421
35.0332056,-90.0169359
35.0732317,-89.9241073
35.0358618,-90.0397491
35.1164958,-89.9737084
35.0581439,-89.8879852
35.0687529,-89.9258525
35.1703986,-89.8674903
35.0608355,-90.0803892
35.094681,-89.9708301
35.1827397,-89.8862315
35.0949654,-89.9660234
35.0903408,-89.9284438
35.2237968,-90.013361
35.2258393,-89.9127849
35.0761819,-89.9671218
35.0533291,-90.0162521
35.064132,-89.8575277
35.2146213,-90.0071314
35.034254,-90.0064175
35.1754628,-89.9339634
35.1367739,-90.0194288
35.0701012,-89.9616174
35.0905713,-90.0365362
35.1661909,-89.9835676
35.0023838,-89.9583587
35.2231447,-89.9350014
35.1025849,-90.0443582
35.1464372,-90.0339292
35.240915,-89.911244
35.2164316,-90.0300647
35.1045838,-89.9698129
35.1724541,-89.9146132
35.0760968,-89.9340974
35.0757847,-90.0113853
35.0635953,-89.8525888
35.1166245,-89.9723961
35.0864279,-89.9281519
35.137132,-90.005622
35.0067084,-90.0094031
35.2131036,-89.9203592
35.0925529,-90.0604841
35.056468,-89.9168912
35.0055613,-89.9592683
35.0948943,-90.0438789
35.0794011,-89.9825971
35.1704552,-90.0004918
35.0778078,-89.9932539
35.0921531,-90.010232
35.2134882,-89.9606196
35.2009147,-90.0001275
35.2084275,-90.015772
35.1777332,-89.8831441
35.0729339,-89.9007284
35.1324819,-89.7900641
35.117572,-90.035039
35.0743658,-89.9078202
35.1590929,-90.0172413
35.1578132,-90.0255632
35.1167016,-90.0539328
35.201655,-89.962675
35.1076393,-89.966089
35.1168584,-90.027454
35.0647926,-89.9157555
35.2040612,-89.9253668
35.2040612,-89.9253668
35.0203868,-90.0689193
35.0368567,-90.1050009
35.0138256,-89.8444484
35.086753,-89.917131
35.2238727,-89.8857931
35.0605163,-89.8573404
35.0332653,-90.0169426
35.1776386,-89.9902544
35.0514636,-89.846268
35.1474916,-89.9776277
35.181605,-89.972387
35.1822101,-89.8943234
35.0716346,-89.8696721
35.1252127,-90.0486897
35.1185124,-89.8957969
35.0622851,-89.9294467
35.055086,-89.938108
35.169883,-89.803662
35.0526497,-89.8775898
35.0268101,-89.8663133
35.0434735,-89.8747119
35.0432152,-89.8745109
35.001226,-90.007285
35.0985911,-90.0696304
35.1296531,-90.0347807
35.1566674,-89.9590598
35.1643696,-90.0043685
35.021443,-90.010087
35.1617573,-89.9440525
35.0205169,-90.02126
35.0540987,-90.0063758
35.048938,-90.0825019
35.0570919,-89.8683248
35.2097038,-90.0133773
35.0234194,-89.8426927
35.0143076,-90.0850887
35.0604255,-90.0825247
35.008402,-90.1182992
35.0173241,-90.0090533
35.0532914,-89.9398374
35.1580293,-90.0132984
35.2042866,-89.9766632
35.0793919,-89.9191296
35.1079794,-90.0620487
35.0695777,-89.8812258
35.0489856,-90.0012674
35.1156374,-90.0201316
35.0133965,-89.9459943
35.1506545,-89.9571917
35.1071699,-90.0182218
35.0978204,-90.0735635
35.0718294,-89.8982134
35.1027927,-89.9616792
35.1841409,-89.8922412
35.2227391,-89.9469906
35.1498315,-90.0344632
35.1714511,-90.0026202
35.0935003,-89.8650976
35.1032076,-89.9538457
35.0723394,-89.8654788
35.0829629,-89.9713753
35.0868075,-89.9165078
35.2009999,-90.0126243
35.1060064,-90.0315412
35.1121075,-89.9695751
35.021583,-89.853774
35.0541734,-90.0085615
35.1617433,-89.9744739
35.2420295,-89.9516181
35.1177236,-90.0020764
35.0971097,-89.9442341
35.0423908,-90.0966031
35.021191,-90.043694
35.0451527,-89.9134959
35.2338385,-89.9684106
35.1072104,-90.03001
35.1674468,-90.0549177
35.0002149,-90.0245237
35.1596537,-90.0294032
35.164997,-90.0132757
35.2030113,-89.9133805
35.04084,-89.8392909
35.1770712,-89.9385595
35.0391332,-89.833235
35.0234686,-89.8658208
35.1444182,-89.953769
35.0307391,-90.0191124
35.142566,-90.0319429
35.1439982,-89.9762758
25.8358419,-80.2065041
25.7929696,-80.1994276
25.8110666,-80.2032194
25.7700485,-80.2102358
25.834824,-80.2064554
25.833216,-80.2022593
25.8393258,-80.2008425
25.784528,-80.1951425
25.8308989,-80.220869
25.7895678,-80.1987233
25.8252974,-80.2036426
25.7772798,-80.2081057
25.8029332,-80.1855362
25.789673,-80.1980329
25.7683977,-80.2179707
25.830704,-80.209405
25.820995,-80.22553
25.8317531,-80.2180906
25.7817934,-80.206621
25.8383823,-80.210944
25.7882826,-80.194344
25.8350833,-80.2192154
25.7745171,-80.2379377
25.7928274,-80.1987731
25.8342871,-80.2167252
25.7673672,-80.2246074
25.8445648,-80.1967668
25.8382536,-80.2077433
25.8382536,-80.2077433
25.8382536,-80.2077433
25.8063038,-80.2098556
25.7833669,-80.248452
25.7766013,-80.2171646
25.7740786,-80.206826
25.7715393,-80.2252038
25.830378,-80.2052018
25.8332808,-80.2208437
25.8260905,-80.1919188
25.8423089,-80.2066187
25.7859334,-80.1985714
25.804632,-80.208411
25.8252974,-80.2036426
25.8252974,-80.2036426
25.7859334,-80.1985714
25.8028405,-80.2330633
25.8217922,-80.2224806
25.794087,-80.198828
25.834038,-80.203753
25.842482,-80.2046592
25.8131191,-80.2136131
25.8364575,-80.2235699
25.8119553,-80.1870103
25.842482,-80.2046592
25.7866198,-80.1982073
25.8323454,-80.2180728
25.7848947,-80.1977278
25.8314617,-80.2183145
25.8471,-80.214407
25.826339,-80.2112628
25.8260333,-80.2020808
25.786208,-80.1982073
25.853888,-80.181788
25.84733,-80.19307
25.8035095,-80.2093288
25.7925927,-80.2243106
25.8360447,-80.2018371
25.7962882,-80.2234682
25.8283319,-80.1907099
25.850956,-80.1878009
25.7953772,-80.2004111
25.8311178,-80.1861896
25.8293111,-80.2006737
25.7958101,-80.2231777
25.8397487,-80.1978586
25.8135809,-80.2158663
25.7866198,-80.1982073
25.8352904,-80.2232213
25.8458311,-80.1981855
25.8097587,-80.2177501
25.801861,-80.2337981
25.8341217,-80.2188623
25.7463239,-80.2435273
25.7959522,-80.2003959
25.8372209,-80.1997657
25.796835,-80.241693
25.8373731,-80.2233419
25.8373731,-80.2233419
25.8257272,-80.2130248
25.829586,-80.2044833
25.810159,-80.2361899
25.8171405,-80.1946617
25.8083457,-80.2340663
25.7869972,-80.2229736
25.8246302,-80.218316
25.8096804,-80.219811
25.8214246,-80.2087378
25.8375049,-80.1988095
25.8375049,-80.1988095
25.8269829,-80.194431
25.7836135,-80.1997332
25.8339901,-80.1972484
25.8246385,-80.2097566
25.783377,-80.251536
25.7771803,-80.2214514
25.8045821,-80.2053017
25.7652195,-80.1935252
25.8217126,-80.1976407
25.8046499,-80.2033365
25.8452024,-80.1961273
25.8155375,-80.2221247
25.782349,-80.205118
25.792447,-80.240959
25.8097385,-80.2113232
25.7928131,-80.1998199
25.7917732,-80.1993723
25.8260914,-80.202798
25.8244992,-80.2225706
25.8022008,-80.2145054
25.812172,-80.2137448
25.7719816,-80.2444287
25.769103,-80.2077518
25.819705,-80.218988
25.7305986,-80.3855021
25.950316,-80.194317
25.7731081,-80.2199751
25.8038429,-80.2378167
25.813575,-80.208316
25.823689,-80.2173825
25.8156127,-80.2266116
25.8135251,-80.2179232
25.8135251,-80.2179232
25.8129227,-80.2242453
25.8151007,-80.223041
25.8321137,-80.2200475
25.830866,-80.216835
25.7977096,-80.2004762
25.8268758,-80.2048843
25.8014914,-80.1921924
25.7837782,-80.1939551
25.7926641,-80.1996456
25.7252139,-80.2565034
25.8314617,-80.2183145
25.7904236,-80.223352
25.7705679,-80.211151
25.8492891,-80.1899614
25.8282945,-80.2185056
25.833952,-80.19376
